Date,IGLN.L,NVDA,RTX,XOM
2022-05-25,35.89250183105469,18.638065338134766,87.21871948242188,83.93933868408203
2022-06-01,36.07500076293945,18.891605377197266,92.16100311279297,90.3834457397461
2022-06-08,35.352500915527344,15.807220458984375,83.734375,84.02677917480469
2022-06-15,35.86750030517578,16.539390563964844,85.20147705078125,79.98722076416016
2022-06-22,35.49250030517578,15.956328392028809,85.99003601074219,80.00468444824219
2022-06-29,34.3849983215332,14.939962387084961,85.20147705078125,74.15516662597656
2022-07-06,33.78499984741211,15.057771682739258,86.65023040771484,73.88410186767578
2022-07-13,33.41999816894531,16.96470832824707,86.02669525146484,77.18048095703125
2022-07-20,33.47999954223633,16.50644302368164,82.74408721923828,78.36961364746094
2022-07-27,34.70500183105469,18.49623680114746,85.96251678466797,82.25181579589844
2022-08-03,34.932498931884766,17.05855369567871,84.30287170410156,79.20902252197266
2022-08-10,34.587501525878906,18.848670959472656,87.154541015625,79.96971130371094
2022-08-17,34.13249969482422,17.153404235839844,84.75216674804688,86.52066040039062
2022-08-24,33.64500045776367,15.443153381347656,83.77010345458984,85.02859497070312
2022-08-31,33.1875,13.443370819091797,80.38536834716797,83.8279037475586
2022-09-07,33.2400016784668,13.109906196594238,77.2127456665039,84.16339874267578
2022-09-14,32.4474983215332,13.158742904663086,78.5315933227539,81.61192321777344
2022-09-21,31.829999923706055,12.396742820739746,74.70416259765625,75.69674682617188
2022-09-28,33.68000030517578,13.14975643157959,78.88207244873047,84.11042022705078
2022-10-05,32.6775016784668,11.570826530456543,78.0151138305664,86.52066040039062
2022-10-12,32.10749816894531,11.951327323913574,80.56983184814453,88.99266815185547
2022-10-19,32.28499984741211,13.243633270263672,81.4920883178711,93.47761535644531
2022-10-26,32.02750015258789,13.525263786315918,88.12325286865234,98.80127716064453
2022-11-02,33.39500045776367,14.582877159118652,88.78727722167969,100.64647674560547
2022-11-09,34.497501373291016,16.64417266845703,88.3445816040039,100.76123809814453
2022-11-16,33.90250015258789,16.016996383666992,89.32218933105469,101.61687469482422
2022-11-23,34.11000061035156,15.618518829345703,90.38399505615234,98.37739562988281
2022-11-30,34.599998474121094,15.966064453125,91.58998107910156,92.45018768310547
2022-12-07,35.35499954223633,18.05295181274414,92.66609191894531,95.44938659667969
2022-12-14,35.352500915527344,16.06804656982422,91.07975006103516,94.95101165771484
2022-12-21,35.0212516784668,14.106114387512207,92.45271301269531,98.06591796875
2022-12-28,35.63750076293945,14.299909591674805,93.51956939697266,94.79082489013672
2023-01-04,36.529998779296875,15.892230033874512,92.69390869140625,97.97691345214844
2023-01-11,37.255001068115234,17.68334197998047,91.31166076660156,100.50443267822266
2023-01-18,37.692501068115234,19.244688034057617,92.27645111083984,101.28760528564453
2023-01-25,37.55500030517578,19.516408920288086,92.62897491455078,103.24552154541016
2023-02-01,36.564998626708984,22.149625778198242,90.79217529296875,102.27548217773438
2023-02-08,36.01750183105469,22.94678497314453,94.03905487060547,103.61042022705078
2023-02-15,35.77750015258789,20.63322639465332,93.37113952636719,99.69939422607422
2023-02-22,35.595001220703125,23.191526412963867,90.99625396728516,98.56941986083984
2023-03-01,35.42499923706055,23.263450622558594,91.58088684082031,100.09400177001953
2023-03-08,37.099998474121094,24.04171371459961,91.71148681640625,95.9058609008789
2023-03-15,37.83250045776367,26.17582893371582,91.42231750488281,95.99553680419922
2023-03-22,38.317501068115234,26.386642456054688,90.29364013671875,96.06726837158203
2023-03-29,39.345001220703125,27.428720474243164,92.82150268554688,103.15215301513672
2023-04-05,39.0,27.144969940185547,93.01737213134766,103.44808197021484
2023-04-12,39.157501220703125,27.642528533935547,97.6253433227539,104.87403869628906
2023-04-19,38.72249984741211,26.217788696289062,94.29530334472656,104.49736785888672
2023-04-26,39.189998626708984,28.18504524230957,92.22453308105469,98.73980712890625
2023-05-03,39.412498474121094,28.545730590820312,89.79927825927734,97.87886810302734
2023-05-10,38.935001373291016,29.187162399291992,89.043701171875,91.94190979003906
2023-05-17,38.26750183105469,30.66085433959961,87.7564697265625,96.24957275390625
2023-05-24,38.192501068115234,40.07551956176758,87.11338806152344,94.11471557617188
2023-05-31,38.182498931884766,38.61981201171875,91.44934844970703,96.02342224121094
2023-06-07,37.834999084472656,40.9857177734375,93.56102752685547,96.2857666015625
2023-06-14,37.665000915527344,43.773780822753906,91.693359375,92.92063903808594
2023-06-21,37.2599983215332,41.84328842163086,90.59529876708984,94.57606506347656
2023-06-28,37.525001525878906,42.37986755371094,92.34092712402344,97.20845031738281
2023-07-05,37.61750030517578,42.37187194824219,92.00306701660156,95.8606185913086
2023-07-12,38.5724983215332,47.4568977355957,89.87264251708984,91.2923583984375
2023-07-19,38.25,45.64331817626953,81.74504089355469,95.59827423095703
2023-07-26,37.8650016784668,46.470672607421875,82.56156921386719,96.4485855102539
2023-08-02,37.51250076293945,44.62911605834961,80.90975952148438,97.45269012451172
2023-08-09,37.13249969482422,43.90568161010742,80.3935775756836,97.84165954589844
2023-08-16,36.9375,45.632328033447266,80.0838623046875,98.58900451660156
2023-08-23,37.70000076293945,48.74589157104492,80.6615982055664,100.14854431152344
2023-08-30,37.51499938964844,48.51008605957031,80.37808990478516,103.541259765625
2023-09-06,37.227500915527344,44.834957122802734,71.40937805175781,107.15284729003906
2023-09-13,37.61000061035156,43.48958969116211,70.95575714111328,107.00692749023438
2023-09-20,37.04249954223633,41.8817138671875,68.29065704345703,106.1678695678711
2023-09-27,35.45750045776367,43.48658752441406,66.70294952392578,105.6388931274414
2023-10-04,36.20000076293945,45.765995025634766,69.32078552246094,100.73225402832031
2023-10-11,37.467498779296875,43.90729904174805,69.83111572265625,101.58954620361328
2023-10-18,38.1974983215332,43.63248825073242,74.07447814941406,98.85350036621094
2023-10-25,38.75,40.75150680541992,76.91913604736328,96.53697204589844
2023-11-01,38.26250076293945,45.92289352416992,78.12882232666016,95.04127502441406
2023-11-08,38.22999954223633,49.62130355834961,76.25759887695312,95.11421203613281
2023-11-15,38.915000915527344,49.90910339355469,73.85710144042969,96.14043426513672
2023-11-22,39.622501373291016,47.7875862121582,76.34369659423828,95.62503814697266
2023-11-29,39.147499084472656,46.53346252441406,78.72379302978516,92.44060516357422
2023-12-06,38.52750015258789,47.627891540527344,77.15290832519531,90.24093627929688
2023-12-13,39.81999969482422,49.573692321777344,78.65714263916016,94.7874984741211
2023-12-20,40.182498931884766,49.2488899230957,80.01854705810547,94.00521087646484
2023-12-27,40.17499923706055,48.13856887817383,81.13241577148438,94.20768737792969
2024-01-03,39.48500061035156,53.107540130615234,81.68460845947266,91.73194122314453
2024-01-10,39.61750030517578,56.347557067871094,81.39899444580078,89.90962982177734
2024-01-17,39.400001525878906,59.83642578125,85.25473022460938,90.11211395263672
2024-01-24,39.540000915527344,62.73564910888672,86.25436401367188,96.49938201904297
2024-01-31,39.622501373291016,68.18132019042969,87.85379791259766,94.1064453125
2024-02-07,38.834999084472656,72.08393096923828,86.2448501586914,93.2689208984375
2024-02-14,39.4474983215332,69.40956115722656,86.61612701416016,95.44551086425781
2024-02-21,39.564998626708984,78.65292358398438,86.08300018310547,96.63450622558594
2024-02-28,41.40250015258789,85.91148376464844,86.30472564697266,98.13005065917969
2024-03-06,42.0724983215332,91.86116027832031,86.1993179321289,100.61952209472656
2024-03-13,41.90250015258789,89.34758758544922,90.90458679199219,105.05042266845703
2024-03-20,42.35749816894531,92.50879669189453,92.05453491210938,105.70066833496094
2024-03-27,43.84000015258789,89.40155029296875,94.44072723388672,110.80037689208984
2024-04-03,45.61750030517578,85.30583953857422,97.3635482788086,112.5653076171875
2024-04-10,46.36249923706055,87.3656997680664,96.63523864746094,110.25233459472656
2024-04-17,45.13999938964844,82.37651062011719,97.1527099609375,112.42597961425781
2024-04-24,44.68000030517578,86.353271484375,97.28687286376953,109.86219024658203
2024-05-01,45.022499084472656,90.50293731689453,98.92557525634766,107.9114761352539
2024-05-08,45.76250076293945,91.30447387695312,101.2925796508789,109.3048324584961
2024-05-15,47.2599983215332,95.33219909667969,101.03384399414062,110.3612289428711
2024-05-22,45.872501373291016,113.83675384521484,101.72843933105469,107.56121063232422
2024-05-29,45.23500061035156,116.37133026123047,104.0229263305664,105.51036834716797
2024-06-05,44.95750045776367,120.84181213378906,103.078125,105.04216003417969
2024-06-12,45.20249938964844,135.51466369628906,101.00538635253906,102.42943572998047
2024-06-19,45.067501068115234,126.02922821044922,97.92036437988281,107.10235595703125
2024-06-26,45.255001068115234,122.61089324951172,96.80204010009766,106.92442321777344
2024-07-03,45.779998779296875,131.3166961669922,97.4769058227539,103.89031982421875
2024-07-10,47.85749816894531,126.2990951538086,99.95455169677734,108.66622161865234
2024-07-17,46.76250076293945,122.53091430664062,101.19818878173828,106.20335388183594
2024-07-24,46.42250061035156,103.68000793457031,112.68024444580078,110.660888671875
2024-07-31,46.369998931884766,104.19976806640625,110.28936767578125,106.90570831298828
2024-08-07,47.9900016784668,116.08402252197266,112.66096496582031,110.37059020996094
2024-08-14,48.837501525878906,127.18866729736328,113.71179962158203,107.29901123046875
2024-08-21,48.90250015258789,128.23817443847656,115.81290435791016,111.08924865722656
2024-08-28,48.28499984741211,107.94794464111328,117.26673889160156,109.00301361083984
2024-09-04,48.900001525878906,108.04789733886719,116.59797668457031,104.61344146728516
2024-09-11,49.89250183105469,115.53428649902344,115.07628631591797,107.7852554321289
2024-09-18,51.404998779296875,120.82209014892578,116.34597778320312,110.49452209472656
2024-09-25,51.80500030517578,116.95362091064453,120.56211853027344,113.2132339477539
2024-10-02,50.650001525878906,132.83731079101562,119.69950103759766,115.2050552368164
2024-10-09,51.782501220703125,131.54783630371094,121.18242645263672,113.60970306396484
2024-10-16,53.282501220703125,143.5330810546875,121.66703796386719,113.94010925292969
2024-10-23,53.755001068115234,141.19400024414062,119.0113525390625,110.71163940429688
2024-10-30,53.23749923706055,139.8545379638672,115.318603515625,112.29754638671875
2024-11-06,50.54249954223633,148.231201171875,119.57350158691406,113.60970306396484
2024-11-13,51.02000045776367,146.95172119140625,115.2992172241211,111.98603057861328
2024-11-20,51.087501525878906,136.86572265625,117.5210189819336,112.27809143066406
2024-11-27,51.375,140.20440673828125,115.07530975341797,111.99254608154297
2024-12-04,52.24250030517578,135.01644897460938,114.59784698486328,107.23379516601562
2024-12-11,51.20500183105469,130.3472900390625,114.41271209716797,102.79864501953125
2024-12-18,50.8025016784668,140.17408752441406,113.83783721923828,101.26631927490234
2024-12-25,50.72249984741211,134.2460174560547,112.75625610351562,102.37987518310547
2025-01-01,51.529998779296875,140.09408569335938,111.85983276367188,103.50293731689453
2025-01-08,51.92499923706055,131.71682739257812,116.41021728515625,104.4261474609375
2025-01-15,53.29499816894531,140.7838592529297,122.52938079833984,106.09170532226562
2025-01-22,53.567501068115234,128.94775390625,125.06278991699219,102.82719421386719
2025-01-29,55.212501525878906,118.61112976074219,125.082275390625,104.65455627441406
2025-02-05,56.467498779296875,132.7565155029297,125.80332946777344,106.28204345703125
2025-02-12,56.91749954223633,139.35435485839844,120.5903549194336,104.82587432861328
2025-02-19,56.29249954223633,126.5885238647461,124.07865905761719,105.36979675292969
2025-02-26,56.522499084472656,115.9520034790039,126.03849792480469,103.2668228149414
2025-03-05,56.64250183105469,108.72437286376953,125.46070098876953,104.82244873046875
2025-03-12,58.97249984741211,115.39219665527344,129.9459991455078,109.12442779541016
2025-03-19,58.775001525878906,120.66156768798828,132.85458374023438,111.95720672607422
2025-03-26,60.747501373291016,110.12405395507812,130.1027069091797,114.30986022949219
2025-04-02,58.45500183105469,96.27731323242188,117.96891784667969,96.76583099365234
2025-04-09,62.61249923706055,112.1735610961914,125.97975158691406,99.00325012207031
2025-04-16,66.43499755859375,98.86669921875,111.39766693115234,103.99662017822266
2025-04-23,64.32499694824219,108.99431610107422,123.12992095947266,104.05424499511719
